wine_type,winetype_numeric,fixed acidity,residual sugar,density,alcohol,alcohol 1=low 2=high,fixed acidity 1=low 2=high,quality
red,1,7.4,2.4,0.9979,9.7,1,1,1
red,1,7.4,2.1,0.99616,9.8,1,1,1
red,1,7.4,2.1,0.99616,9.8,1,1,1
red,1,7.4,2,0.99748,9.8,1,1,1
red,1,7.4,2,0.99748,9.8,1,1,1
red,1,7.4,1.8,0.9977,9.9,1,1,1
red,1,7.5,1.6,0.9978,9,1,1,1
red,1,7.5,3.7,0.99786,9.1,1,1,1
red,1,7.5,8.1,0.99892,9.2,1,1,1
red,1,7.5,8.1,0.99892,9.2,1,1,1
red,1,7.5,1.6,0.9965,9.4,1,1,1
red,1,7.5,5.1,0.9983,9.4,1,1,1
red,1,7.5,7,0.99915,9.4,1,1,1
red,1,7.5,1.9,0.9968,9.5,1,1,1
red,1,7.5,2.7,0.99938,9.5,1,1,1
red,1,7.5,2,0.9983,9.5,1,1,1
red,1,7.5,1.8,0.9964,9.5,1,1,1
red,1,7.5,1.5,0.9968,9.6,1,1,1
red,1,7.5,2.6,0.9972,9.6,1,1,1
red,1,7.5,1.9,0.9957,9.7,1,1,1
red,1,7.5,1.9,0.99612,9.8,1,1,1
red,1,7.5,1.9,0.99612,9.8,1,1,1
red,1,7.5,2,0.99616,9.8,1,1,1
red,1,7.5,2,0.99616,9.8,1,1,1
red,1,7.5,2.2,0.9963,9.8,1,1,1
red,1,7.6,1.9,0.99706,9,1,1,1
red,1,7.6,1.9,0.99706,9,1,1,1
red,1,7.6,3,0.9971,9.1,1,1,1
red,1,7.6,3.9,0.99784,9.1,1,1,1
red,1,7.6,2,0.998,9.1,1,1,1
red,1,7.6,1.3,0.9965,9.2,1,1,1
red,1,7.6,1.5,0.99655,9.3,1,1,1
red,1,7.6,2.3,0.9964,9.3,1,1,1
red,1,7.6,1.6,0.9968,9.3,1,1,1
red,1,7.6,2.2,0.9966,9.4,1,1,1
red,1,7.6,2.5,0.99785,9.4,1,1,1
red,1,7.6,1.8,0.9962,9.5,1,1,1
red,1,7.6,1.9,0.9971,9.5,1,1,1
red,1,7.6,1.7,0.99716,9.5,1,1,1
red,1,7.6,1.7,0.99716,9.5,1,1,1
red,1,7.6,2.1,0.99718,9.5,1,1,1
red,1,7.6,2.1,0.99718,9.5,1,1,1
red,1,7.6,2,0.9959,9.6,1,1,1
red,1,7.6,2.4,0.998,9.6,1,1,1
red,1,7.6,2.2,0.9964,9.7,1,1,1
red,1,7.6,2.2,0.9964,9.7,1,1,1
red,1,7.6,2.3,0.9982,9.7,1,1,1
red,1,7.6,2.5,0.9967,9.8,1,1,1
red,1,7.6,2.1,0.9958,9.9,1,1,1
red,1,7.7,2.7,0.9974,9.1,1,1,1
red,1,7.7,2.2,0.997,9.2,1,1,1
red,1,7.7,2.1,0.998,9.2,1,1,1
red,1,7.7,2.6,0.9975,9.3,1,1,1
red,1,7.7,2,0.9987,9.3,1,1,1
red,1,7.7,1.8,0.9968,9.3,1,1,1
red,1,7.7,2.4,0.9974,9.3,1,1,1
red,1,7.7,1.8,0.9968,9.4,1,1,1
red,1,7.7,2.1,0.9963,9.5,1,1,1
red,1,7.7,2.1,0.9963,9.5,1,1,1
red,1,7.7,3.8,0.9978,9.5,1,1,1
red,1,7.7,1.9,0.9967,9.5,1,1,1
red,1,7.7,1.9,0.9959,9.5,1,1,1
red,1,7.7,1.9,0.9966,9.6,1,1,1
red,1,7.7,1.9,0.9966,9.6,1,1,1
red,1,7.7,2.5,0.9971,9.6,1,1,1
red,1,7.7,1.5,0.99458,9.8,1,1,1
red,1,7.7,1.5,0.99458,9.8,1,1,1
red,1,7.7,3.5,0.9972,9.9,1,1,1
red,1,7.8,1.9,0.9984,9,1,1,1
red,1,7.8,1.9,0.9984,9,1,1,1
red,1,7.8,1.7,0.99656,9.1,1,1,1
red,1,7.8,1.6,0.9974,9.1,1,1,1
red,1,7.8,2.2,0.9974,9.2,1,1,1
red,1,7.8,2,0.9981,9.2,1,1,1
red,1,7.8,1.9,0.9981,9.2,1,1,1
red,1,7.8,1.8,0.99625,9.3,1,1,1
red,1,7.8,2.3,0.99735,9.3,1,1,1
red,1,7.8,1.7,0.9973,9.3,1,1,1
red,1,7.8,2,0.997,9.4,1,1,1
red,1,7.8,2,0.9968,9.4,1,1,1
red,1,7.8,2,0.9964,9.4,1,1,1
red,1,7.8,1.7,0.99659,9.4,1,1,1
red,1,7.8,2.7,0.9966,9.4,1,1,1
red,1,7.8,1.9,0.9974,9.4,1,1,1
red,1,7.8,2.1,0.9962,9.5,1,1,1
red,1,7.8,2,0.9962,9.5,1,1,1
red,1,7.8,2,0.9968,9.5,1,1,1
red,1,7.8,2.4,0.99655,9.5,1,1,1
red,1,7.8,1.7,0.9961,9.5,1,1,1
red,1,7.8,2.2,0.9971,9.5,1,1,1
red,1,7.8,1.8,0.9964,9.5,1,1,1
red,1,7.8,1.8,0.9964,9.5,1,1,1
red,1,7.8,5.5,0.9986,9.6,1,1,1
red,1,7.8,2,0.9964,9.8,1,1,1
red,1,7.8,2.3,0.997,9.8,1,1,1
red,1,7.8,2.6,0.9968,9.8,1,1,1
red,1,7.8,2.4,0.9974,9.8,1,1,1
red,1,7.8,1.8,0.996,9.8,1,1,1
red,1,7.9,1.6,0.9967,8.7,1,1,1
red,1,7.9,1.8,0.9969,9.2,1,1,1
red,1,7.9,1.7,0.99625,9.3,1,1,1
red,1,7.9,1.8,0.9963,9.3,1,1,1
red,1,7.9,2,0.996,9.4,1,1,1
red,1,7.9,2.6,0.9978,9.5,1,1,1
red,1,7.9,1.9,0.9964,9.5,1,1,1
red,1,7.9,2,0.9968,9.5,1,1,1
red,1,7.9,1.9,0.9968,9.5,1,1,1
red,1,7.9,1.9,0.9964,9.5,1,1,1
red,1,7.9,2.3,0.99686,9.5,1,1,1
red,1,7.9,2.3,0.99686,9.5,1,1,1
red,1,7.9,1.4,0.99569,9.5,1,1,1
red,1,7.9,2,0.99677,9.5,1,1,1
red,1,7.9,1.6,0.9966,9.5,1,1,1
red,1,7.9,1.6,0.9966,9.5,1,1,1
red,1,7.9,1.8,0.99727,9.5,1,1,1
red,1,7.9,1.8,0.9973,9.5,1,1,1
red,1,7.9,1.9,0.99668,9.6,1,1,1
red,1,7.9,2.1,0.9962,9.9,1,1,1
red,1,7.9,2.1,0.9962,9.9,1,1,1
red,1,7.9,2.2,0.9959,9.9,1,1,1
red,1,8,2,0.9972,9.2,1,1,1
red,1,8,2,0.9972,9.2,1,1,1
red,1,8,3.2,0.99675,9.3,1,1,1
red,1,8,3.2,0.9973,9.4,1,1,1
red,1,8,2,0.9968,9.4,1,1,1
red,1,8,2.6,0.9976,9.5,1,1,1
red,1,8,2.3,0.99688,9.5,1,1,1
red,1,8,2.3,0.99688,9.5,1,1,1
red,1,8,2.5,0.9976,9.6,1,1,1
red,1,8,2.5,0.99801,9.7,1,1,1
red,1,8,2.1,0.99656,9.8,1,1,1
red,1,8,1.8,0.99625,9.9,1,1,1
red,1,8.1,2.2,0.9972,9,1,1,1
red,1,8.1,1.9,0.9972,9,1,1,1
red,1,8.1,1.9,0.9972,9,1,1,1
red,1,8.1,2.2,0.9967,9.1,1,1,1
red,1,8.1,2.1,0.9967,9.2,1,1,1
red,1,8.1,2.1,0.9967,9.2,1,1,1
red,1,8.1,2,0.9969,9.3,1,1,1
red,1,8.1,1.7,0.9968,9.3,1,1,1
red,1,8.1,1.8,0.9968,9.4,1,1,1
red,1,8.1,1.8,0.9976,9.4,1,1,1
red,1,8.1,4.1,0.99854,9.6,1,1,1
red,1,8.1,2.1,0.9968,9.7,1,1,1
red,1,8.1,2.2,0.99656,9.8,1,1,1
red,1,8.1,2.2,0.99656,9.8,1,1,1
red,1,8.1,3.3,1.00025,9.8,1,1,1
red,1,8.2,2.6,0.9988,8.7,1,1,1
red,1,8.2,2.3,0.99685,9,1,1,1
red,1,8.2,2.3,0.99685,9,1,1,1
red,1,8.2,2,0.99747,9.1,1,1,1
red,1,8.2,2,0.99747,9.1,1,1,1
red,1,8.2,2.5,1.0002,9.3,1,1,1
red,1,8.2,2.9,0.9976,9.4,1,1,1
red,1,8.2,3.4,0.9976,9.4,1,1,1
red,1,8.2,2,0.9973,9.4,1,1,1
red,1,8.2,1.7,0.9968,9.5,1,1,1
red,1,8.2,1.7,0.9968,9.5,1,1,1
red,1,8.2,2,0.99764,9.5,1,1,1
red,1,8.2,1.5,0.9962,9.8,1,1,1
red,1,8.2,2.3,0.9979,9.8,1,1,1
red,1,8.3,2.9,0.9984,9.1,1,1,1
red,1,8.3,1.5,0.9972,9.1,1,1,1
red,1,8.3,2.1,0.9976,9.2,1,1,1
red,1,8.3,2.6,0.9984,9.2,1,1,1
red,1,8.3,2.6,0.9982,9.3,1,1,1
red,1,8.3,3.4,0.9976,9.4,1,1,1
red,1,8.3,2,0.9974,9.4,1,1,1
red,1,8.3,2,0.9974,9.4,1,1,1
red,1,8.3,2,0.9974,9.4,1,1,1
red,1,8.3,2.9,0.99803,9.5,1,1,1
red,1,8.3,2.9,0.99803,9.5,1,1,1
red,1,8.3,2.9,0.99803,9.5,1,1,1
red,1,8.3,1.8,0.998,9.5,1,1,1
red,1,8.3,2.4,0.9983,9.5,1,1,1
red,1,8.3,1.8,0.9968,9.5,1,1,1
red,1,8.3,1.8,0.9968,9.5,1,1,1
red,1,8.3,1.9,0.9972,9.6,1,1,1
red,1,8.3,1.4,0.9974,9.6,1,1,1
red,1,8.3,1.4,0.9974,9.6,1,1,1
red,1,8.3,2.2,0.99616,9.8,1,1,1
red,1,8.3,2.2,0.99616,9.8,1,1,1
red,1,8.3,2.3,0.9966,9.8,1,1,1
red,1,8.4,2.6,0.99801,9.1,1,1,1
red,1,8.4,2,0.997,9.1,1,1,1
red,1,8.4,1.8,0.9979,9.1,1,1,1
red,1,8.4,2.1,0.9973,9.2,1,1,1
red,1,8.4,2.2,0.99736,9.2,1,1,1
red,1,8.4,2.4,0.99735,9.4,1,1,1
red,1,8.4,1.9,0.9965,9.6,1,1,1
red,1,8.4,1.9,0.9965,9.6,1,1,1
red,1,8.4,2.2,0.9964,9.8,1,1,1
red,1,8.4,2.2,0.9964,9.8,1,1,1
red,1,8.4,2.7,0.99682,9.9,1,1,1
red,1,8.5,1.4,0.99702,9.2,1,1,1
red,1,8.5,6.1,1.001,9.3,1,1,1
red,1,8.5,2.3,0.9968,9.4,1,1,1
red,1,8.5,1.9,0.99634,9.4,1,1,1
red,1,8.5,2.8,0.998,9.6,1,1,1
red,1,8.5,2.25,0.998,9.8,1,1,1
red,1,8.6,2,0.9979,9,1,1,1
red,1,8.6,2.9,0.998,9.3,1,1,1
red,1,8.6,6.6,1.0014,9.3,1,1,1
red,1,8.6,1.8,0.99632,9.3,1,1,1
red,1,8.6,1.5,0.99666,9.4,1,1,1
red,1,8.6,1.5,0.99666,9.4,1,1,1
red,1,8.6,3,0.9976,9.4,1,1,1
red,1,8.6,3,0.997,9.4,1,1,1
red,1,8.6,1.6,0.99745,9.55,1,1,1
red,1,8.6,2,0.9972,9.8,1,1,1
red,1,8.6,2.6,0.9982,9.9,1,1,1
red,1,8.6,1.9,0.9972,9.9,1,1,1
red,1,8.6,1.9,0.9972,9.9,1,1,1
red,1,8.7,2.5,0.9991,9,1,1,1
red,1,8.7,2.5,0.9991,9,1,1,1
red,1,8.7,1.7,0.99623,9.2,1,1,1
red,1,8.7,1.7,0.99623,9.2,1,1,1
red,1,8.7,2.5,0.9976,9.3,1,1,1
red,1,8.7,2.5,0.9976,9.3,1,1,1
red,1,8.7,2.3,0.9963,9.4,1,1,1
red,1,8.7,1.6,0.9969,9.5,1,1,1
red,1,8.7,1.6,0.99745,9.55,1,1,1
red,1,8.7,2.5,0.99746,9.6,1,1,1
red,1,8.7,1.4,0.9954,9.7,1,1,1
red,1,8.7,1.2,0.9952,9.8,1,1,1
red,1,8.8,2.5,0.99823,9.2,1,1,1
red,1,8.8,2.5,0.9983,9.2,1,1,1
red,1,8.8,2.2,0.998,9.2,1,1,1
red,1,8.8,1.7,0.9971,9.2,1,1,1
red,1,8.8,2.8,0.9976,9.3,1,1,1
red,1,8.8,2.1,0.9975,9.3,1,1,1
red,1,8.8,2.9,0.99738,9.4,1,1,1
red,1,8.8,2.4,0.9969,9.5,1,1,1
red,1,8.8,2.4,0.9969,9.5,1,1,1
red,1,8.8,2.8,0.9982,9.5,1,1,1
red,1,8.8,2.7,0.9982,9.5,1,1,1
red,1,8.8,2.9,0.99818,9.6,1,1,1
red,1,8.8,2.9,0.9982,9.8,1,1,1
red,1,8.9,2.85,0.9982,9.2,1,1,1
red,1,8.9,3.8,0.9986,9.2,1,1,1
red,1,8.9,3.9,0.9986,9.2,1,1,1
red,1,8.9,7.9,0.9998,9.3,1,1,1
red,1,8.9,2,0.9972,9.3,1,1,1
red,1,8.9,1.7,0.9971,9.3,1,1,1
red,1,8.9,1.8,0.9968,9.4,1,1,1
red,1,8.9,1.6,0.99698,9.5,1,1,1
red,1,8.9,3,0.9998,9.5,1,1,1
red,1,8.9,2,0.9964,9.5,1,1,1
red,1,8.9,2,0.9971,9.7,1,1,1
red,1,9,2.8,0.9983,9.2,1,1,1
red,1,9,2.4,0.9978,9.2,1,1,1
red,1,9,2.9,0.9982,9.2,1,1,1
red,1,9,2.4,0.999,9.3,1,1,1
red,1,9,1.9,0.9975,9.4,1,1,1
red,1,9,2.7,0.9984,9.4,1,1,1
red,1,9,2.8,0.9984,9.4,1,1,1
red,1,9,1.9,0.9984,9.4,1,1,1
red,1,9,2.5,0.9987,9.5,1,1,1
red,1,9,2.8,0.99815,9.5,1,1,1
red,1,9,2,0.99769,9.6,1,1,1
red,1,9,2.6,0.9987,9.7,1,1,1
red,1,9,2.6,0.9987,9.7,1,1,1
red,1,9,2.8,0.99779,9.7,1,1,1
red,1,9,2.6,0.9984,9.8,1,1,1
red,1,9.1,2.6,0.9982,9.1,1,1,1
red,1,9.1,1.7,0.99652,9.1,1,1,1
red,1,9.1,1.3,0.9978,9.3,1,1,1
red,1,9.1,2.6,0.9994,9.4,1,1,1
red,1,9.1,2.6,0.9994,9.4,1,1,1
red,1,9.1,2.8,0.99888,9.5,1,1,1
red,1,9.1,2.4,0.9987,9.5,1,1,1
red,1,9.1,2.2,0.9976,9.6,1,1,1
red,1,9.1,3.2,0.99976,9.6,1,1,1
red,1,9.1,1.6,0.998,9.7,1,1,1
red,1,9.1,3.1,0.9998,9.7,1,1,1
red,1,9.2,2.6,0.99922,9.4,1,1,1
red,1,9.2,3.4,0.9996,9.4,1,1,1
red,1,9.2,3,0.99888,9.5,1,1,1
red,1,9.2,2.6,0.99788,9.5,1,1,1
red,1,9.2,3,0.998,9.5,1,1,1
red,1,9.2,2.4,0.9976,9.5,1,1,1
red,1,9.2,2.7,0.9988,9.6,1,1,1
red,1,9.2,3.3,0.9988,9.6,1,1,1
red,1,9.2,2.6,0.9998,9.8,1,1,1
red,1,9.3,2.5,0.9978,9.4,1,1,1
red,1,9.3,1.9,0.99708,9.5,1,1,1
red,1,9.3,1.9,0.99708,9.5,1,1,1
red,1,9.3,2.1,0.9978,9.5,1,1,1
red,1,9.3,3.4,0.99975,9.7,1,1,1
red,1,9.3,2,0.998,9.7,1,1,1
red,1,9.3,2.1,0.9966,9.9,1,1,1
red,1,9.4,2.2,0.998,9.2,1,1,1
red,1,9.4,2.4,0.9978,9.4,1,1,1
red,1,9.4,3.2,1.0001,9.7,1,1,1
red,1,9.4,2,0.9981,9.7,1,1,1
red,1,9.5,2.3,0.9978,9.4,1,1,1
red,1,9.5,2.3,0.99782,9.4,1,1,1
red,1,9.5,2,0.998,9.5,1,1,1
red,1,9.5,2.3,0.9992,9.5,1,1,1
red,1,9.5,2.3,0.9992,9.5,1,1,1
red,1,9.5,2.3,0.9982,9.6,1,1,1
red,1,9.6,2.4,0.9979,9.4,1,1,1
red,1,9.6,2.3,0.9997,9.7,1,1,1
red,1,9.6,2.3,0.9997,9.7,1,1,1
red,1,9.7,2.9,1.0004,9.4,1,1,1
red,1,9.7,2.5,0.9984,9.6,1,1,1
red,1,9.8,2,0.998,9.5,1,1,1
red,1,9.8,2.3,0.99864,9.7,1,1,1
red,1,9.8,2.5,0.99726,9.8,1,1,1
red,1,9.8,2.5,0.99729,9.8,1,1,1
red,1,9.9,3.5,1.0004,9,1,1,1
red,1,9.9,5.8,0.99878,9.4,1,1,1
red,1,9.9,2.4,0.9974,9.4,1,1,1
red,1,9.9,2.4,0.9974,9.4,1,1,1
red,1,9.9,2.3,0.9991,9.4,1,1,1
red,1,9.9,2.3,0.9991,9.4,1,1,1
red,1,9.9,2.3,0.9991,9.4,1,1,1
red,1,9.9,2.3,0.9982,9.5,1,1,1
red,1,9.9,2.3,0.9982,9.5,1,1,1
red,1,9.9,2.6,0.998,9.8,1,1,1
red,1,9.9,3.4,1.00015,9.8,1,1,1
red,1,9.9,3.4,1.00015,9.8,1,1,1
red,1,10,2.5,0.99918,9.4,1,2,1
red,1,10.2,2.2,0.99614,9.3,1,2,1
red,1,11.7,2.2,1,9.2,1,2,1
red,1,12.3,2.3,1.0004,9.5,1,2,1
red,1,12.3,2.3,1.0004,9.5,1,2,1
red,1,12.3,2.2,1.0002,9.6,1,2,1
red,1,12.3,2.2,1.0002,9.6,1,2,1
red,1,13.3,1.9,1.0004,9,1,2,1
red,1,10,1.6,0.99914,8.5,1,2,1
red,1,10,11,1.0015,9.2,1,2,1
red,1,10,11,1.0015,9.2,1,2,1
red,1,10,1.9,0.9974,9.5,1,2,1
red,1,10,2.2,0.9994,9.6,1,2,1
red,1,10,2.2,0.9994,9.6,1,2,1
red,1,10,2.9,1.0006,9.7,1,2,1
red,1,10.1,1.9,0.99774,9.3,1,2,1
red,1,10.1,2.3,0.9988,9.7,1,2,1
red,1,10.2,15.4,1.00369,9,1,2,1
red,1,10.2,15.4,1.00369,9,1,2,1
red,1,10.2,3.4,0.9971,9.6,1,2,1
red,1,10.3,2.5,0.9998,9.3,1,2,1
red,1,10.3,2.5,0.9998,9.3,1,2,1
red,1,10.3,2.8,0.9998,9.4,1,2,1
red,1,10.3,2.4,0.9994,9.5,1,2,1
red,1,10.3,2.4,0.9994,9.5,1,2,1
red,1,10.3,2.8,0.999,9.5,1,2,1
red,1,10.4,2.1,0.9994,8.4,1,2,1
red,1,10.4,2.6,1,9,1,2,1
red,1,10.4,2.7,0.9988,9.5,1,2,1
red,1,10.4,2.8,0.9998,9.9,1,2,1
red,1,10.4,1.5,0.99832,9.9,1,2,1
red,1,10.4,3.2,0.9996,9.9,1,2,1
red,1,10.4,3.2,0.9996,9.9,1,2,1
red,1,10.5,1.7,0.9982,9.4,1,2,1
red,1,10.5,2.1,0.9991,9.6,1,2,1
red,1,10.6,15.5,1.0026,9.2,1,2,1
red,1,10.6,2.2,0.9986,9.4,1,2,1
red,1,10.6,2.2,0.9986,9.4,1,2,1
red,1,10.6,2.2,0.9976,9.8,1,2,1
red,1,10.6,2.6,0.9981,9.9,1,2,1
red,1,10.7,6.6,1.00289,9.3,1,2,1
red,1,10.7,2,0.9981,9.5,1,2,1
red,1,10.7,2.2,0.9986,9.6,1,2,1
red,1,10.7,2.2,0.9986,9.6,1,2,1
red,1,10.7,2.1,0.998,9.7,1,2,1
red,1,10.7,2.7,1.0004,9.9,1,2,1
red,1,10.8,2.2,0.9984,9.3,1,2,1
red,1,10.8,2.2,0.9984,9.3,1,2,1
red,1,10.8,2.5,1.0001,9.5,1,2,1
red,1,10.8,3.3,0.9972,9.6,1,2,1
red,1,10.9,1.8,0.9982,9.8,1,2,1
red,1,10.9,1.8,0.9982,9.8,1,2,1
red,1,11.1,2.7,1.0001,9.5,1,2,1
red,1,11.2,2.3,1,9.5,1,2,1
red,1,11.2,1.9,0.998,9.8,1,2,1
red,1,11.3,2,0.9988,9.2,1,2,1
red,1,11.3,2,0.9988,9.2,1,2,1
red,1,11.3,2.3,0.9988,9.3,1,2,1
red,1,11.4,2.1,1,9.2,1,2,1
red,1,11.4,3.6,0.9986,9.3,1,2,1
red,1,11.5,2.1,0.9987,9.2,1,2,1
red,1,11.5,2.2,0.9982,9.8,1,2,1
red,1,11.6,2.2,1.0008,9,1,2,1
red,1,11.6,3.3,1.001,9.2,1,2,1
red,1,11.6,1.8,0.9981,9.9,1,2,1
red,1,11.6,1.5,0.99735,9.9,1,2,1
red,1,11.6,1.5,0.99735,9.9,1,2,1
red,1,11.6,1.6,0.99836,9.9,1,2,1
red,1,12,1.9,0.9976,9.9,1,2,1
red,1,12.2,2.4,1,9.2,1,2,1
red,1,12.4,2,0.9994,9.3,1,2,1
red,1,12.4,4.6,0.9978,9.5,1,2,1
red,1,12.5,4.5,0.9981,9.6,1,2,1
red,1,12.5,2.3,0.9997,9.8,1,2,1
red,1,12.6,2.6,1.001,9.8,1,2,1
red,1,12.6,2.2,0.9987,9.8,1,2,1
red,1,12.7,2.3,1,9.3,1,2,1
red,1,12.7,2.3,0.9997,9.9,1,2,1
red,1,13.2,2.2,1.0006,9,1,2,1
red,1,13.2,2.2,1.0006,9,1,2,1
red,1,13.2,2.7,1.0006,9.4,1,2,1
red,1,13.3,3.2,1.0014,9.5,1,2,1
red,1,13.4,2.6,1.0002,9.7,1,2,1
red,1,14.3,1.8,1.0008,8.4,1,2,1
red,1,15,2.2,1.00005,9.2,1,2,1
red,1,15,2.2,1.00005,9.2,1,2,1
white,2,3.8,11.1,0.99248,12.4,2,1,2
white,2,3.9,4.2,0.989,12.8,2,1,2
white,2,4.4,2.8,0.98816,13.1,2,1,2
white,2,4.8,1.2,0.99132,10.3,2,1,2
white,2,4.8,2.9,0.9902,11.3,2,1,2
white,2,4.8,1.1,0.99246,13.5,2,1,2
white,2,5,1.5,0.9917,10.7,2,1,2
white,2,5,1.5,0.9906,10.8,2,1,2
white,2,5,4.5,0.98956,12.6,2,1,2
white,2,5,3.7,0.9887,13,2,1,2
white,2,5,1.3,0.9874,13.5,2,1,2
white,2,5.1,8.3,0.99308,11,2,1,2
white,2,5.1,1,0.98956,11.5,2,1,2
white,2,5.1,6.8,0.99188,11.5,2,1,2
white,2,5.1,2.3,0.98944,12.2,2,1,2
white,2,5.1,1.6,0.9893,12.5,2,1,2
white,2,5.1,1.6,0.9893,12.5,2,1,2
white,2,5.2,1,0.99218,10.15,2,1,2
white,2,5.2,3.8,0.992,11.2,2,1,2
white,2,5.2,1.2,0.9902,11.7,2,1,2
white,2,5.2,1.4,0.9894,12.1,2,1,2
white,2,5.2,1.5,0.98942,13,2,1,2
white,2,5.3,1.3,0.9906,11,2,1,2
white,2,5.3,6.3,0.99186,11.6,2,1,2
white,2,5.3,10.5,0.99321,11.7,2,1,2
white,2,5.3,4.2,0.9905,11.8,2,1,2
white,2,5.4,1.6,0.99265,10,2,1,2
white,2,5.4,7.8,0.99432,10.4,2,1,2
white,2,5.4,4,0.99031,12.2,2,1,2
white,2,5.4,1.2,0.98895,12.4,2,1,2
white,2,5.4,6.4,0.98944,13.4,2,1,2
white,2,5.5,1.7,0.99224,10,2,1,2
white,2,5.5,1.7,0.99142,10.5,2,1,2
white,2,5.5,0.9,0.99026,11.2,2,1,2
white,2,5.5,1.2,0.9898,11.65,2,1,2
white,2,5.5,1.1,0.98869,12.8,2,1,2
white,2,5.5,1.7,0.98758,13.55,2,1,2
white,2,5.6,1.4,0.99174,10.2,2,1,2
white,2,5.6,10.2,0.9945,10.4,2,1,2
white,2,5.6,5.3,0.9923,10.5,2,1,2
white,2,5.6,7.1,0.9931,10.5,2,1,2
white,2,5.6,10.6,0.9947,10.7,2,1,2
white,2,5.6,6.9,0.99266,11.1,2,1,2
white,2,5.6,0.9,0.99026,11.2,2,1,2
white,2,5.6,4.5,0.9922,11.2,2,1,2
white,2,5.6,1,0.9902,11.4,2,1,2
white,2,5.6,4.8,0.9908,12.6,2,1,2
white,2,5.6,4.7,0.9906,12.7,2,1,2
white,2,5.6,1.7,0.98892,12.9,2,1,2
white,2,5.6,1.2,0.98823,13.05,2,1,2
white,2,5.7,1.2,0.9934,10.2,2,1,2
white,2,5.7,9,0.99474,10.4,2,1,2
white,2,5.7,11.4,0.99456,10.5,2,1,2
white,2,5.7,10.4,0.994,10.6,2,1,2
white,2,5.7,0.9,0.99074,10.6,2,1,2
white,2,5.7,1.4,0.9906,11,2,1,2
white,2,5.7,3.7,0.9913,11.2,2,1,2
white,2,5.7,3.7,0.9913,11.2,2,1,2
white,2,5.7,3.5,0.98999,12.1,2,1,2
white,2,5.7,1.3,0.98968,12.4,2,1,2
white,2,5.8,7,0.9949,10,2,1,2
white,2,5.8,14.95,0.9962,10.2,2,1,2
white,2,5.8,1.2,0.9908,11,2,1,2
white,2,5.8,1.4,0.9909,11.3,2,1,2
white,2,5.8,1,0.99044,11.4,2,1,2
white,2,5.8,3.5,0.98994,11.5,2,1,2
white,2,5.8,1,0.98993,11.7,2,1,2
white,2,5.8,3.5,0.9913,11.7,2,1,2
white,2,5.8,3.5,0.99057,11.7,2,1,2
white,2,5.8,1.5,0.9887,12,2,1,2
white,2,5.8,3.7,0.98994,12.3,2,1,2
white,2,5.8,1.4,0.98918,12.4,2,1,2
white,2,5.8,4,0.9896,12.8,2,1,2
white,2,5.9,1.3,0.99232,10,2,1,2
white,2,5.9,7.4,0.995,10.1,2,1,2
white,2,5.9,14.4,0.99666,10.3,2,1,2
white,2,5.9,1.4,0.99148,10.5,2,1,2
white,2,5.9,11.4,0.9949,10.5,2,1,2
white,2,5.9,2.4,0.99184,10.9,2,1,2
white,2,5.9,5.1,0.99165,11.3,2,1,2
white,2,5.9,5.4,0.99224,11.4,2,1,2
white,2,5.9,1.6,0.99105,11.4,2,1,2
white,2,5.9,7.85,0.9933,11.5,2,1,2
white,2,5.9,1.2,0.99134,11.5,2,1,2
white,2,5.9,1.3,0.99069,11.55,2,1,2
white,2,5.9,1.5,0.99021,12,2,1,2
white,2,5.9,6.4,0.99151,12.2,2,1,2
white,2,5.9,3.2,0.98959,12.6,2,1,2
white,2,5.9,8.1,0.9911,12.7,2,1,2
white,2,5.9,2,0.98892,12.9,2,1,2
white,2,5.9,2,0.98892,12.9,2,1,2
white,2,6,1.6,0.9931,10.1,2,1,2
white,2,6,1.6,0.9921,10.2,2,1,2
white,2,6,6.3,0.9946,10.4,2,1,2
white,2,6,8.7,0.99368,10.6,2,1,2
white,2,6,6.7,0.9951,10.6,2,1,2
white,2,6,0.8,0.99032,10.9,2,1,2
white,2,6,7.7,0.99224,11,2,1,2
white,2,6,0.8,0.99036,11,2,1,2
white,2,6,6.8,0.9928,11,2,1,2
white,2,6,1.3,0.9914,11.1,2,1,2
white,2,6,1.3,0.99125,11.1,2,1,2
white,2,6,1.2,0.99185,11.2,2,1,2
white,2,6,12.2,0.99356,11.3,2,1,2
white,2,6,3.3,0.9914,11.3,2,1,2
white,2,6,1.1,0.98954,11.5,2,1,2
white,2,6,0.9,0.98934,12.1,2,1,2
white,2,6,2.2,0.989465,12.15,2,1,2
white,2,6,6,0.9912,12.3,2,1,2
white,2,6,1,0.9896,12.3,2,1,2
white,2,6,1.4,0.98998,12.4,2,1,2
white,2,6,2.1,0.98964,12.5,2,1,2
white,2,6,1.1,0.98862,12.6,2,1,2
white,2,6,1.1,0.98862,12.6,2,1,2
white,2,6.1,9.8,0.99532,10.2,2,1,2
white,2,6.1,9.8,0.9957,10.2,2,1,2
white,2,6.1,2.2,0.9926,10.4,2,1,2
white,2,6.1,10.5,0.9963,10.5,2,1,2
white,2,6.1,1.4,0.99184,10.5,2,1,2
white,2,6.1,1.8,0.9945,10.5,2,1,2
white,2,6.1,12.1,0.99481,10.7,2,1,2
white,2,6.1,6,0.99474,10.7,2,1,2
