wine_type,winetype_numeric,fixed acidity,residual sugar,density,pH,sulphates,alcohol,sulphates 1=low 2=high,alcohol 1=low 2=high,fixed acidity 1=low 2=high,healthiness,quality
white,2,6.8,8.6,0.99452,3.08,0.52,10.5,2,2,1,2,2
white,2,6.8,9.85,0.99532,2.98,0.56,10.5,2,2,1,2,2
white,2,6.8,2.4,0.9953,3.63,0.76,10.5,2,2,1,2,2
white,2,6.8,6.95,0.9946,3.25,0.56,10.6,2,2,1,2,2
white,2,6.8,4.8,0.99437,3.29,0.67,10.6,2,2,1,2,2
white,2,6.8,5.5,0.9938,3.3,0.53,10.7,2,2,1,2,2
white,2,6.8,4.7,0.994,3.37,0.58,10.7,2,2,1,2,2
white,2,6.8,7,0.9939,3.25,0.52,10.8,2,2,1,2,2
white,2,6.8,6.2,0.9935,3.09,0.54,10.8,2,2,1,2,2
white,2,6.8,1.8,0.99226,3.27,0.55,10.8,2,2,1,2,2
white,2,6.8,5.9,0.9938,3.2,0.57,10.8,2,2,1,2,2
white,2,6.8,1.6,0.99402,3.53,0.58,10.8,2,2,1,2,2
white,2,6.8,1.6,0.99175,3.21,0.6,10.9,2,2,1,2,2
white,2,6.8,2.9,0.9913,3.07,0.65,10.9,2,2,1,2,2
white,2,6.8,5.4,0.99287,3.1,0.54,11,2,2,1,2,2
white,2,6.8,5.4,0.99287,3.1,0.54,11,2,2,1,2,2
white,2,6.8,1.5,0.99111,3.07,0.72,11.1,2,2,1,2,2
white,2,6.8,1.4,0.99121,3.23,0.6,11.3,2,2,1,2,2
white,2,6.8,5.2,0.99252,3.27,0.57,11.6,2,2,1,2,2
white,2,6.8,6.3,0.99214,3.18,0.53,12,2,2,1,2,2
white,2,6.8,2.8,0.9912,3.09,0.53,12,2,2,1,2,2
white,2,6.8,2.8,0.9928,3.51,0.7,12,2,2,1,2,2
white,2,6.8,7.6,0.99164,3.08,0.59,12.5,2,2,1,2,2
white,2,6.8,1.9,0.98993,3.45,0.6,12.6,2,2,1,2,2
white,2,6.8,8,0.99164,3.13,0.63,12.6,2,2,1,2,2
white,2,6.8,8,0.99164,3.13,0.63,12.6,2,2,1,2,2
white,2,6.8,6.3,0.9918,3.24,0.66,12.6,2,2,1,2,2
white,2,6.8,3.4,0.9902,3.14,0.53,12.7,2,2,1,2,2
white,2,6.8,3.8,0.9906,3.26,0.57,12.7,2,2,1,2,2
white,2,6.8,3.95,0.98988,3.23,0.53,13.4,2,2,1,2,2
white,2,6.9,1.3,0.9927,3.27,0.6,10.3,2,2,1,2,2
white,2,6.9,1.4,0.9938,3.63,0.78,10.3,2,2,1,2,2
white,2,6.9,12.2,0.99522,3.03,0.56,10.4,2,2,1,2,2
white,2,6.9,12.2,0.99552,3.05,0.65,10.4,2,2,1,2,2
white,2,6.9,1,0.9926,3.42,0.51,10.5,2,2,1,2,2
white,2,6.9,8.3,0.9954,3.34,0.52,10.5,2,2,1,2,2
white,2,6.9,7.2,0.9946,3.29,0.57,10.6,2,2,1,2,2
white,2,6.9,8.3,0.99506,3.16,0.72,10.6,2,2,1,2,2
white,2,6.9,4.8,0.9936,3.26,0.64,10.7,2,2,1,2,2
white,2,6.9,5.2,0.9948,3.16,0.72,10.7,2,2,1,2,2
white,2,6.9,8,0.99368,3.22,0.54,11,2,2,1,2,2
white,2,6.9,9.1,0.9948,3.05,0.54,11.1,2,2,1,2,2
white,2,6.9,9.1,0.9948,3.05,0.54,11.1,2,2,1,2,2
white,2,6.9,7.4,0.9963,3.46,0.62,11.1,2,2,1,2,2
white,2,6.9,1,0.99043,3.03,0.54,11.4,2,2,1,2,2
white,2,6.9,7.1,0.99246,3.1,0.85,11.4,2,2,1,2,2
white,2,6.9,4.3,0.993,3,0.87,11.6,2,2,1,2,2
white,2,6.9,2.2,0.9919,3.41,0.82,11.9,2,2,1,2,2
white,2,6.9,1.8,0.98952,2.93,0.59,12,2,2,1,2,2
white,2,6.9,4.1,0.9925,3.25,0.79,12.3,2,2,1,2,2
white,2,7,1.5,0.99344,3.1,0.52,10.1,2,2,1,2,2
white,2,7,3.9,0.9961,3.54,0.59,10.3,2,2,1,2,2
white,2,7,8,0.99596,3.28,0.57,10.4,2,2,1,2,2
white,2,7,1.5,0.9927,3.11,0.55,10.5,2,2,1,2,2
white,2,7,8.5,0.9953,3.22,0.56,10.5,2,2,1,2,2
white,2,7,11,0.99508,2.98,0.56,10.5,2,2,1,2,2
white,2,7,1.6,0.99184,3.22,0.5,10.7,2,2,1,2,2
white,2,7,12.85,0.99581,3.05,0.55,10.7,2,2,1,2,2
white,2,7,6.1,0.9939,3.24,0.51,10.8,2,2,1,2,2
white,2,7,2,0.9918,3.23,0.53,11,2,2,1,2,2
white,2,7,2.5,0.99146,3.05,0.56,11.1,2,2,1,2,2
white,2,7,10.6,0.99355,3.05,0.55,11.5,2,2,1,2,2
white,2,7,1.3,0.9912,3.31,0.65,12,2,2,1,2,2
white,2,7,1.5,0.9918,3.17,0.64,12.2,2,2,1,2,2
white,2,7,6.1,0.99118,3.08,0.5,12.5,2,2,1,2,2
white,2,7,7.75,0.99158,3.12,0.64,12.8,2,2,1,2,2
white,2,7.1,6.8,0.9972,3.49,0.64,10.2,2,2,1,2,2
white,2,7.1,2.7,0.99405,3.35,0.64,10.2,2,2,1,2,2
white,2,7.1,7.4,0.99587,3.31,0.59,10.4,2,2,1,2,2
white,2,7.1,2.2,0.9937,3.34,0.64,10.9,2,2,1,2,2
white,2,7.1,2.2,0.99177,3.03,0.5,11.4,2,2,1,2,2
white,2,7.1,1.5,0.99069,3.15,0.5,11.4,2,2,1,2,2
white,2,7.1,1.8,0.9925,3.32,0.9,11.7,2,2,1,2,2
white,2,7.1,1.4,0.9918,3.19,0.62,12,2,2,1,2,2
white,2,7.2,1.1,0.99218,3.04,0.67,10,2,2,1,2,2
white,2,7.2,1.4,0.9939,3.34,0.57,10.2,2,2,1,2,2
white,2,7.2,5.5,0.99474,3.08,0.5,10.3,2,2,1,2,2
white,2,7.2,5.6,0.99334,2.93,0.66,10.3,2,2,1,2,2
white,2,7.2,1.2,0.9918,3.16,0.5,10.5,2,2,1,2,2
white,2,7.2,8.7,0.99576,3.11,0.61,10.6,2,2,1,2,2
white,2,7.2,2.2,0.992,3.27,0.64,11,2,2,1,2,2
white,2,7.2,1.4,0.99196,3.25,0.53,11.2,2,2,1,2,2
white,2,7.2,3.8,0.9932,3.19,0.6,11.2,2,2,1,2,2
white,2,7.2,7.2,0.9935,3.08,0.59,11.3,2,2,1,2,2
white,2,7.2,6.3,0.99305,3.15,0.52,11.4,2,2,1,2,2
white,2,7.2,1.6,0.99203,3.17,1.06,11.5,2,2,1,2,2
white,2,7.2,4.2,0.991,3.01,0.76,12.3,2,2,1,2,2
white,2,7.2,5.7,0.9914,2.93,0.59,12.5,2,2,1,2,2
white,2,7.2,2,0.9903,3.3,0.59,12.6,2,2,1,2,2
white,2,7.2,2,0.9903,3.3,0.59,12.6,2,2,1,2,2
white,2,7.2,5.4,0.99174,3.13,0.84,12.7,2,2,1,2,2
white,2,7.2,1.4,0.9902,3.15,0.51,12.8,2,2,1,2,2
white,2,7.3,14.8,0.99751,3.14,0.57,10.2,2,2,1,2,2
white,2,7.3,1.3,0.99222,3.28,0.53,10.7,2,2,1,2,2
white,2,7.3,5,0.9936,3.24,0.54,10.8,2,2,1,2,2
white,2,7.3,2.6,0.99138,3.04,0.59,11.3,2,2,1,2,2
white,2,7.3,1.6,0.9918,3.19,0.51,11.4,2,2,1,2,2
white,2,7.3,2,0.99,3.08,0.56,12.2,2,2,1,2,2
white,2,7.3,6.5,0.99148,3.16,0.58,12.6,2,2,1,2,2
white,2,7.4,4.7,0.995,3.36,0.56,10.3,2,2,1,2,2
white,2,7.4,1.7,0.992,3,0.6,10.4,2,2,1,2,2
white,2,7.4,1.4,0.9928,3.08,0.77,10.4,2,2,1,2,2
white,2,7.4,1.2,0.99198,3.04,0.68,10.5,2,2,1,2,2
white,2,7.4,1.4,0.9938,3.22,0.62,10.6,2,2,1,2,2
white,2,7.4,1.3,0.994,3.52,0.66,10.6,2,2,1,2,2
white,2,7.4,6.1,0.99244,2.79,0.52,10.9,2,2,1,2,2
white,2,7.4,2.6,0.99138,3.04,0.53,11.2,2,2,1,2,2
white,2,7.4,1.1,0.9917,3.12,0.53,11.3,2,2,1,2,2
white,2,7.4,6,0.9928,3.13,0.55,11.5,2,2,1,2,2
white,2,7.4,5.5,0.9935,3.05,0.62,11.5,2,2,1,2,2
white,2,7.4,15.1,0.9953,3.13,0.51,12,2,2,1,2,2
white,2,7.5,4.8,0.99393,3.11,0.52,10.2,2,2,1,2,2
white,2,7.5,17.7,0.999,3.09,0.64,10.2,2,2,1,2,2
white,2,7.5,1.7,0.99312,3.45,0.56,10.4,2,2,1,2,2
white,2,7.5,1.2,0.99192,3.05,0.68,10.5,2,2,1,2,2
white,2,7.5,1.5,0.9936,3.54,0.88,10.7,2,2,1,2,2
white,2,7.5,6.7,0.9939,3.2,0.68,11.4,2,2,1,2,2
white,2,7.5,2.6,0.99097,3.32,0.53,12.7,2,2,1,2,2
white,2,7.5,4,0.98958,3.2,0.5,13.2,2,2,1,2,2
white,2,7.6,1.3,0.9932,3.14,0.76,10,2,2,1,2,2
white,2,7.6,1.9,0.9937,3.2,0.53,10.1,2,2,1,2,2
white,2,7.6,13.1,0.99726,3.18,0.79,10.4,2,2,1,2,2
white,2,7.6,1.8,0.99335,3.35,0.66,11.1,2,2,1,2,2
white,2,7.6,1.6,0.993,3.23,0.52,11.3,2,2,1,2,2
white,2,7.6,1.9,0.99237,3.29,0.54,11.3,2,2,1,2,2
white,2,7.6,3.6,0.99144,3.08,0.6,12.5,2,2,1,2,2
white,2,7.6,3.95,0.9912,3.08,0.67,12.8,2,2,1,2,2
white,2,7.6,1.5,0.9914,3.04,0.74,12.8,2,2,1,2,2
white,2,7.7,7.8,0.99555,3.1,0.5,10.1,2,2,1,2,2
white,2,7.7,1.3,0.9937,3.42,0.5,10.1,2,2,1,2,2
white,2,7.7,5.9,0.99578,3.25,0.54,10.2,2,2,1,2,2
white,2,7.7,4.8,0.99572,3.49,0.59,10.3,2,2,1,2,2
white,2,7.7,2.4,0.99312,3.27,0.56,10.6,2,2,1,2,2
white,2,7.7,1,0.992,3.01,0.56,10.7,2,2,1,2,2
white,2,7.7,6.7,0.9951,3.39,0.62,10.7,2,2,1,2,2
white,2,7.7,1.8,0.9928,3.23,0.5,10.8,2,2,1,2,2
white,2,7.7,8.1,0.9966,3.4,0.58,11,2,2,1,2,2
white,2,7.7,4.9,0.9918,3.19,0.58,12.2,2,2,1,2,2
white,2,7.7,2.3,0.9911,3.2,0.52,12.8,2,2,1,2,2
white,2,7.8,7.5,0.996,3.22,0.64,10,2,2,1,2,2
white,2,7.8,1.9,0.9928,3.23,0.5,10.9,2,2,1,2,2
white,2,7.8,7.8,0.9966,3.26,0.58,11.3,2,2,1,2,2
white,2,7.8,65.8,1.03898,3.39,0.69,11.7,2,2,1,2,2
white,2,7.8,1.8,0.991,3.29,0.52,12.8,2,2,1,2,2
white,2,7.9,3,0.995,3.22,0.51,10,2,2,1,2,2
white,2,7.9,15.6,0.99785,3.03,0.59,10.5,2,2,1,2,2
white,2,7.9,1.2,0.992,3.18,0.63,10.8,2,2,1,2,2
white,2,7.9,2,0.99176,3.05,0.52,10.9,2,2,1,2,2
white,2,7.9,2,0.99176,3.05,0.52,10.9,2,2,1,2,2
white,2,7.9,1.7,0.99088,2.97,0.51,11.9,2,2,1,2,2
white,2,7.9,2.7,0.9916,3.12,0.59,12,2,2,1,2,2
white,2,7.9,4.5,0.992,3.17,0.54,12.4,2,2,1,2,2
white,2,8,1.5,0.9948,3.2,0.54,10,2,2,1,2,2
white,2,8,1.3,0.9912,3.06,0.61,12.1,2,2,1,2,2
white,2,8,4.7,0.99186,2.9,0.72,12.1,2,2,1,2,2
white,2,8,4.6,0.99184,2.92,0.74,12.2,2,2,1,2,2
white,2,8.1,7.7,0.9954,3.12,0.55,10,2,2,1,2,2
white,2,8.1,1.3,0.99242,2.99,0.73,10.3,2,2,1,2,2
white,2,8.1,2,0.9921,3.12,0.54,11.2,2,2,1,2,2
white,2,8.2,2.3,0.99397,2.98,0.5,10,2,2,1,2,2
white,2,8.2,1.8,0.9933,3.13,0.5,10.2,2,2,1,2,2
white,2,8.2,1.1,0.9923,3,0.68,10.4,2,2,1,2,2
white,2,8.2,7,0.99628,3.23,0.64,10.6,2,2,1,2,2
white,2,8.2,8,0.996,3.08,0.52,10.7,2,2,1,2,2
white,2,8.3,2.4,0.9955,3.28,0.59,10.3,2,2,1,2,2
white,2,8.3,1.1,0.99109,3.02,0.51,11,2,2,1,2,2
white,2,8.3,1.6,0.9907,3.02,0.6,12.9,2,2,1,2,2
white,2,8.4,10.7,0.9981,3.15,0.51,10.4,2,2,1,2,2
white,2,8.4,1.3,0.99178,3.13,0.54,10.8,2,2,1,2,2
white,2,8.4,1.6,0.994,3.06,0.65,11.1,2,2,1,2,2
white,2,8.5,10.4,0.9974,3.2,0.53,10,2,2,1,2,2
white,2,8.5,1.1,0.99184,2.9,0.5,10.5,2,2,1,2,2
white,2,8.6,11.8,0.99882,3.17,0.52,10,2,2,1,2,2
white,2,8.7,1.7,0.99373,3.06,0.56,10.8,2,2,1,2,2
white,2,8.7,5.6,0.99328,2.96,0.52,11,2,2,1,2,2
white,2,9,1,0.993,3.09,0.51,10.5,2,2,1,2,2
white,2,9,6.7,0.99497,3.08,0.5,10.6,2,2,1,2,2
white,2,9,2.1,0.99001,2.93,0.57,12.9,2,2,1,2,2
white,2,9.2,2,0.99514,3.1,0.53,10.2,2,2,1,2,2
white,2,9.4,1.6,0.9949,3.02,0.61,10.3,2,2,1,2,2
white,2,9.5,2.3,0.9951,3.06,0.52,11,2,2,1,2,2
white,2,9.6,2,0.99188,3,1,12.6,2,2,1,2,2
white,2,5.2,7.1,0.99378,3.24,0.48,9.9,1,1,1,1,1
white,2,5.3,1.1,0.9925,3.32,0.47,9.1,1,1,1,1,1
white,2,5.3,2.7,0.9932,3.34,0.38,9.2,1,1,1,1,1
white,2,5.4,7.1,0.99438,3.26,0.41,9.5,1,1,1,1,1
white,2,5.5,1,0.99164,3.25,0.45,9.8,1,1,1,1,1
white,2,5.6,7.1,0.99438,3.26,0.41,9.5,1,1,1,1,1
white,2,5.6,0.8,0.99112,3.28,0.48,9.9,1,1,1,1,1
white,2,5.7,16.65,0.99855,3.24,0.48,9,1,1,1,1,1
white,2,5.7,16.65,0.99855,3.24,0.48,9,1,1,1,1,1
white,2,5.7,4.1,0.9942,3.27,0.38,9.4,1,1,1,1,1
white,2,5.7,17.5,0.9989,3.31,0.44,9.4,1,1,1,1,1
white,2,5.7,12.5,0.99691,3.08,0.45,9.4,1,1,1,1,1
white,2,5.7,1.3,0.9928,3.27,0.46,9.5,1,1,1,1,1
white,2,5.8,16.05,0.9976,3.09,0.46,8.9,1,1,1,1,1
white,2,5.8,4.5,0.9943,3.24,0.46,9.1,1,1,1,1,1
white,2,5.8,10.8,0.99646,3.22,0.41,9.2,1,1,1,1,1
white,2,5.8,13.1,0.9972,3.29,0.38,9.3,1,1,1,1,1
white,2,5.8,12.3,0.9972,3.28,0.42,9.3,1,1,1,1,1
white,2,5.8,5.1,0.99478,3.36,0.47,9.3,1,1,1,1,1
white,2,5.8,13.3,0.9972,3.34,0.42,9.5,1,1,1,1,1
white,2,5.8,1,0.99212,3.1,0.45,9.7,1,1,1,1,1
white,2,5.8,6.3,0.99382,3.15,0.48,9.7,1,1,1,1,1
white,2,5.9,12,0.9981,3.23,0.41,9,1,1,1,1,1
white,2,5.9,0.8,0.9932,3.36,0.36,9.3,1,1,1,1,1
white,2,5.9,7.9,0.99512,3.21,0.36,9.4,1,1,1,1,1
white,2,5.9,1,0.9928,3.58,0.48,9.4,1,1,1,1,1
white,2,5.9,12.5,0.9972,3.28,0.43,9.5,1,1,1,1,1
white,2,5.9,8.6,0.99542,3.28,0.44,9.5,1,1,1,1,1
white,2,5.9,7.7,0.995,3.2,0.39,9.6,1,1,1,1,1
white,2,5.9,1.4,0.99358,3.34,0.44,9.6,1,1,1,1,1
white,2,6,1.2,0.99347,3.08,0.46,8.8,1,1,1,1,1
white,2,6,1.1,0.9932,3.02,0.4,9,1,1,1,1,1
white,2,6,5.4,0.9951,3.25,0.44,9,1,1,1,1,1
white,2,6,9.7,0.99571,3.05,0.3,9.1,1,1,1,1,1
white,2,6,5.1,0.99416,3.15,0.41,9.2,1,1,1,1,1
white,2,6,6.8,0.9953,3.19,0.47,9.3,1,1,1,1,1
white,2,6,1.5,0.9927,3.12,0.46,9.8,1,1,1,1,1
white,2,6.1,7.6,0.9956,3.16,0.47,8.9,1,1,1,1,1
white,2,6.1,12.9,0.9979,3.25,0.43,9,1,1,1,1,1
white,2,6.1,3.9,0.99344,3.07,0.34,9.2,1,1,1,1,1
white,2,6.1,15.8,0.99782,3.07,0.45,9.2,1,1,1,1,1
white,2,6.1,19.95,0.99922,3.19,0.44,9.3,1,1,1,1,1
white,2,6.1,1.3,0.9937,3.31,0.38,9.4,1,1,1,1,1
white,2,6.1,16.7,0.99985,3.4,0.45,9.4,1,1,1,1,1
white,2,6.1,12.1,0.998,3.35,0.45,9.5,1,1,1,1,1
white,2,6.1,1.4,0.9927,3.19,0.45,9.5,1,1,1,1,1
white,2,6.1,15.1,0.99684,2.87,0.47,9.5,1,1,1,1,1
white,2,6.1,7.6,0.99558,3.22,0.48,9.5,1,1,1,1,1
white,2,6.1,1.5,0.9928,3.3,0.46,9.6,1,1,1,1,1
white,2,6.2,17.2,0.99946,3.23,0.43,8.8,1,1,1,1,1
white,2,6.2,1.4,0.9932,3.23,0.37,8.9,1,1,1,1,1
white,2,6.2,2.8,0.9939,3.01,0.46,9,1,1,1,1,1
white,2,6.2,8,0.99586,3.16,0.47,9.1,1,1,1,1,1
white,2,6.2,1,0.99345,3.14,0.46,9.2,1,1,1,1,1
white,2,6.2,7.5,0.99573,3.26,0.46,9.2,1,1,1,1,1
white,2,6.2,0.9,0.99234,3.24,0.35,9.5,1,1,1,1,1
white,2,6.2,12.4,0.99728,3.1,0.47,9.5,1,1,1,1,1
white,2,6.2,7,0.9949,3.18,0.47,9.6,1,1,1,1,1
white,2,6.3,3.1,0.9942,3.05,0.43,8.6,1,1,1,1,1
white,2,6.3,7.8,0.9961,3.24,0.41,9,1,1,1,1,1
white,2,6.3,13,0.9974,3.2,0.46,9.2,1,1,1,1,1
white,2,6.3,8.1,0.9958,3.1,0.4,9.3,1,1,1,1,1
white,2,6.3,6.6,0.99478,3.1,0.4,9.4,1,1,1,1,1
white,2,6.3,7.7,0.99514,3.22,0.48,9.5,1,1,1,1,1
white,2,6.3,14.9,0.99705,3.14,0.35,9.7,1,1,1,1,1
white,2,6.3,4.9,0.9946,3.15,0.49,9.7,1,1,1,1,1
white,2,6.3,2.8,0.99304,3.24,0.45,9.8,1,1,1,1,1
white,2,6.3,1.4,0.9932,3.27,0.39,9.9,1,1,1,1,1
white,2,6.4,12.6,0.9974,3.08,0.38,8.9,1,1,1,1,1
white,2,6.4,12.9,0.9974,3.28,0.33,9,1,1,1,1,1
white,2,6.4,5.2,0.9951,3.38,0.36,9,1,1,1,1,1
white,2,6.4,3.5,0.9934,3.03,0.38,9,1,1,1,1,1
white,2,6.4,14.9,0.9983,3.13,0.45,9,1,1,1,1,1
white,2,6.4,7.5,0.9959,3.17,0.49,9,1,1,1,1,1
white,2,6.4,7.1,0.9952,3.06,0.34,9.2,1,1,1,1,1
white,2,6.4,1.7,0.99354,3.1,0.37,9.2,1,1,1,1,1
white,2,6.4,2.4,0.99314,3.18,0.4,9.2,1,1,1,1,1
white,2,6.4,7.8,0.9956,3.21,0.42,9.2,1,1,1,1,1
white,2,6.4,7.8,0.9956,3.21,0.42,9.2,1,1,1,1,1
white,2,6.4,7.3,0.9956,3.24,0.43,9.2,1,1,1,1,1
white,2,6.4,10.3,0.9967,3.23,0.47,9.2,1,1,1,1,1
white,2,6.4,10.3,0.9967,3.23,0.47,9.2,1,1,1,1,1
white,2,6.4,3.4,0.99347,3.18,0.4,9.3,1,1,1,1,1
white,2,6.4,1,0.9924,3.06,0.41,9.5,1,1,1,1,1
white,2,6.4,5.7,0.9946,3.24,0.43,9.5,1,1,1,1,1
white,2,6.4,8.2,0.99542,3.23,0.48,9.5,1,1,1,1,1
white,2,6.4,5.1,0.9939,3.07,0.46,9.6,1,1,1,1,1
white,2,6.4,8.9,0.99488,3.1,0.48,9.6,1,1,1,1,1
white,2,6.4,1.5,0.9938,3.25,0.49,9.6,1,1,1,1,1
white,2,6.4,8.4,0.99495,3.18,0.46,9.7,1,1,1,1,1
white,2,6.4,1.6,0.9928,3.21,0.36,9.8,1,1,1,1,1
white,2,6.5,7.6,0.9966,3.25,0.49,8.6,1,1,1,1,1
white,2,6.5,7.7,0.9957,3.11,0.37,8.7,1,1,1,1,1
white,2,6.5,20.4,1.0002,3.14,0.38,8.7,1,1,1,1,1
white,2,6.5,17.1,1.0001,3.3,0.37,8.8,1,1,1,1,1
white,2,6.5,16.3,0.99924,3.26,0.41,8.8,1,1,1,1,1
white,2,6.5,4.1,0.99475,3.18,0.45,9,1,1,1,1,1
white,2,6.5,7.4,0.99712,3.47,0.48,9.1,1,1,1,1,1
white,2,6.5,8,0.9959,3.23,0.48,9.1,1,1,1,1,1
white,2,6.5,17.3,0.99828,3.15,0.42,9.2,1,1,1,1,1
white,2,6.5,5.9,0.99482,2.97,0.4,9.3,1,1,1,1,1
white,2,6.5,6.7,0.99528,3.17,0.42,9.3,1,1,1,1,1
white,2,6.5,1.2,0.99254,2.99,0.46,9.4,1,1,1,1,1
white,2,6.5,8,0.99536,3.18,0.47,9.5,1,1,1,1,1
white,2,6.5,1.8,0.9928,3.13,0.37,9.6,1,1,1,1,1
white,2,6.5,4.5,0.9937,3.02,0.44,9.6,1,1,1,1,1
white,2,6.5,9.9,0.9954,3.11,0.44,9.8,1,1,1,1,1
white,2,6.5,0.9,0.99226,3.14,0.47,9.8,1,1,1,1,1
white,2,6.6,1.2,0.9936,3.09,0.31,8.7,1,1,1,1,1
white,2,6.6,17.3,0.99906,3.08,0.46,8.8,1,1,1,1,1
white,2,6.6,17.3,0.99906,3.08,0.46,8.8,1,1,1,1,1
white,2,6.6,12.8,0.99772,3.24,0.47,9,1,1,1,1,1
white,2,6.6,3.1,0.994,3.12,0.35,9.1,1,1,1,1,1
white,2,6.6,1.2,0.9933,3.13,0.36,9.2,1,1,1,1,1
white,2,6.6,8,0.99577,3.21,0.46,9.2,1,1,1,1,1
white,2,6.6,5.3,0.9951,3.2,0.38,9.3,1,1,1,1,1
white,2,6.6,7.7,0.996,3.16,0.4,9.3,1,1,1,1,1
white,2,6.6,15.4,0.99845,3.02,0.4,9.3,1,1,1,1,1
white,2,6.6,8.7,0.99605,3.17,0.44,9.3,1,1,1,1,1
white,2,6.6,15.1,0.9986,2.94,0.35,9.4,1,1,1,1,1
white,2,6.6,15.1,0.9986,2.94,0.35,9.4,1,1,1,1,1
white,2,6.6,1.2,0.99352,3.3,0.42,9.4,1,1,1,1,1
white,2,6.6,7.8,0.9959,3.17,0.45,9.4,1,1,1,1,1
white,2,6.6,8.2,0.99562,3.14,0.48,9.4,1,1,1,1,1
white,2,6.6,7,0.99558,3.14,0.48,9.4,1,1,1,1,1
white,2,6.6,7,0.99558,3.14,0.48,9.4,1,1,1,1,1
white,2,6.6,8.1,0.99548,3.18,0.48,9.5,1,1,1,1,1
white,2,6.6,8.5,0.99558,3.16,0.49,9.5,1,1,1,1,1
white,2,6.6,5.1,0.9942,3.36,0.42,9.6,1,1,1,1,1
white,2,6.6,6.5,0.9954,3.14,0.45,9.6,1,1,1,1,1
white,2,6.6,7.7,0.99526,3.22,0.48,9.7,1,1,1,1,1
white,2,6.6,11.8,0.99606,2.87,0.49,9.7,1,1,1,1,1
white,2,6.6,12.4,0.9984,3.51,0.47,9.8,1,1,1,1,1
white,2,6.7,5.4,0.9949,3.27,0.37,9,1,1,1,1,1
white,2,6.7,1.2,0.99288,2.96,0.43,9.2,1,1,1,1,1
white,2,6.7,13.4,0.9988,3.08,0.44,9.2,1,1,1,1,1
white,2,6.7,7.1,0.99534,3.08,0.36,9.3,1,1,1,1,1
white,2,6.7,8.8,0.9962,3.42,0.4,9.3,1,1,1,1,1
white,2,6.7,8.8,0.9962,3.42,0.4,9.3,1,1,1,1,1
white,2,6.7,15.6,0.9982,3.19,0.49,9.3,1,1,1,1,1
white,2,6.7,2.9,0.9937,3.1,0.34,9.4,1,1,1,1,1
white,2,6.7,2.5,0.9937,3.11,0.36,9.4,1,1,1,1,1
white,2,6.7,7.1,0.99502,3.16,0.38,9.4,1,1,1,1,1
white,2,6.7,6.6,0.99548,2.96,0.43,9.4,1,1,1,1,1
white,2,6.7,7.7,0.99566,3.17,0.44,9.4,1,1,1,1,1
white,2,6.7,8.8,0.99576,3.22,0.45,9.4,1,1,1,1,1
white,2,6.7,12.3,0.9983,3.36,0.4,9.5,1,1,1,1,1
white,2,6.7,6.4,0.9955,3.16,0.45,9.6,1,1,1,1,1
white,2,6.7,12.6,0.99802,3.42,0.42,9.7,1,1,1,1,1
white,2,6.7,5.4,0.995,3.39,0.46,9.7,1,1,1,1,1
white,2,6.7,10.6,0.99572,3.08,0.49,9.8,1,1,1,1,1
white,2,6.8,18.15,1.0001,3.3,0.36,8.7,1,1,1,1,1
white,2,6.8,18.3,1,3.3,0.41,8.7,1,1,1,1,1
white,2,6.8,18.3,1,3.3,0.41,8.7,1,1,1,1,1
white,2,6.8,11.8,0.9976,3.19,0.44,8.8,1,1,1,1,1
white,2,6.8,11.8,0.9976,3.19,0.44,8.8,1,1,1,1,1
white,2,6.8,18.1,1,3.27,0.48,8.8,1,1,1,1,1
white,2,6.8,18.1,1,3.27,0.48,8.8,1,1,1,1,1
white,2,6.8,7.5,0.9959,3.14,0.41,8.9,1,1,1,1,1
white,2,6.8,7.8,0.9961,3.13,0.47,8.9,1,1,1,1,1
white,2,6.8,10.7,0.9967,3.05,0.38,9,1,1,1,1,1
white,2,6.8,6.9,0.9958,3.19,0.46,9,1,1,1,1,1
white,2,6.8,1.4,0.9937,3.08,0.49,9,1,1,1,1,1
white,2,6.8,6,0.9953,3.19,0.4,9.1,1,1,1,1,1
white,2,6.8,14.6,0.99805,2.93,0.44,9.2,1,1,1,1,1
white,2,6.8,10.1,0.9963,3.07,0.4,9.4,1,1,1,1,1
white,2,6.8,5.4,0.99445,3.3,0.43,9.4,1,1,1,1,1
white,2,6.8,13.3,0.9974,3.09,0.45,9.4,1,1,1,1,1
white,2,6.8,6.6,0.9953,3.07,0.48,9.4,1,1,1,1,1
white,2,6.8,7.3,0.99556,3.12,0.49,9.4,1,1,1,1,1
white,2,6.8,7.8,0.9959,3.24,0.43,9.5,1,1,1,1,1
white,2,6.8,14.2,0.9975,3.12,0.48,9.6,1,1,1,1,1
white,2,6.8,4.6,0.99412,3.15,0.49,9.6,1,1,1,1,1
white,2,6.8,7,0.99556,3.16,0.49,9.6,1,1,1,1,1
white,2,6.8,5.1,0.993,3,0.38,9.8,1,1,1,1,1
white,2,6.8,8.6,0.99454,3.2,0.37,9.9,1,1,1,1,1
white,2,6.8,1.5,0.9921,3.1,0.43,9.9,1,1,1,1,1
white,2,6.9,11.2,0.9975,3.14,0.46,8.7,1,1,1,1,1
white,2,6.9,6.8,0.9955,3.08,0.39,9,1,1,1,1,1
white,2,6.9,7.8,0.996,3.23,0.37,9.2,1,1,1,1,1
white,2,6.9,1.1,0.99317,2.99,0.39,9.2,1,1,1,1,1
