wine_type,winetype_numeric,fixed acidity,residual sugar,density,alcohol,alcohol 1=low 2=high,fixed acidity 1=low 2=high,quality
white,2,6.8,18.3,1,8.7,1,1,1
white,2,6.8,11.8,0.9976,8.8,1,1,1
white,2,6.8,11.8,0.9976,8.8,1,1,1
white,2,6.8,18.1,1,8.8,1,1,1
white,2,6.8,18.1,1,8.8,1,1,1
white,2,6.8,7.5,0.9959,8.9,1,1,1
white,2,6.8,7.8,0.9961,8.9,1,1,1
white,2,6.8,10.7,0.9967,9,1,1,1
white,2,6.8,6.9,0.9958,9,1,1,1
white,2,6.8,1.4,0.9937,9,1,1,1
white,2,6.8,6,0.9953,9.1,1,1,1
white,2,6.8,14.6,0.99805,9.2,1,1,1
white,2,6.8,10.1,0.9963,9.4,1,1,1
white,2,6.8,5.4,0.99445,9.4,1,1,1
white,2,6.8,13.3,0.9974,9.4,1,1,1
white,2,6.8,6.6,0.9953,9.4,1,1,1
white,2,6.8,7.3,0.99556,9.4,1,1,1
white,2,6.8,7.8,0.9959,9.5,1,1,1
white,2,6.8,14.2,0.9975,9.6,1,1,1
white,2,6.8,4.6,0.99412,9.6,1,1,1
white,2,6.8,7,0.99556,9.6,1,1,1
white,2,6.8,5.1,0.993,9.8,1,1,1
white,2,6.8,8.6,0.99454,9.9,1,1,1
white,2,6.8,1.5,0.9921,9.9,1,1,1
white,2,6.9,11.2,0.9975,8.7,1,1,1
white,2,6.9,6.8,0.9955,9,1,1,1
white,2,6.9,7.8,0.996,9.2,1,1,1
white,2,6.9,1.1,0.99317,9.2,1,1,1
white,2,6.9,1.1,0.9932,9.2,1,1,1
white,2,6.9,12,0.99727,9.3,1,1,1
white,2,6.9,4.6,0.9952,9.3,1,1,1
white,2,6.9,4.1,0.994,9.4,1,1,1
white,2,6.9,9.6,0.9978,9.6,1,1,1
white,2,6.9,10,0.99696,9.6,1,1,1
white,2,6.9,12.6,0.998,9.9,1,1,1
white,2,7,15.55,0.9986,8.8,1,1,1
white,2,7,18.05,0.9999,8.8,1,1,1
white,2,7,1,0.993,9,1,1,1
white,2,7,14.7,0.99792,9,1,1,1
white,2,7,8.3,0.9958,9.2,1,1,1
white,2,7,1.3,0.99334,9.2,1,1,1
white,2,7,14.3,0.998,9.2,1,1,1
white,2,7,10.7,0.99657,9.3,1,1,1
white,2,7,9,0.9956,9.4,1,1,1
white,2,7,1.8,0.9944,9.4,1,1,1
white,2,7,1.8,0.9944,9.4,1,1,1
white,2,7,13.3,0.99704,9.5,1,1,1
white,2,7,6.3,0.9957,9.6,1,1,1
white,2,7,1.1,0.99297,9.7,1,1,1
white,2,7,16.4,0.9978,9.7,1,1,1
white,2,7,10.3,0.99564,9.8,1,1,1
white,2,7,7.4,0.9954,9.8,1,1,1
white,2,7,13,0.9972,9.8,1,1,1
white,2,7,1.8,0.99251,9.9,1,1,1
white,2,7,1.3,0.99352,9.9,1,1,1
white,2,7.1,13.7,0.99755,9,1,1,1
white,2,7.1,13.7,0.99755,9,1,1,1
white,2,7.1,13.2,0.9972,9.2,1,1,1
white,2,7.1,14.45,0.998,9.2,1,1,1
white,2,7.1,12.4,0.9969,9.2,1,1,1
white,2,7.1,6.3,0.99474,9.5,1,1,1
white,2,7.1,16.9,0.9998,9.6,1,1,1
white,2,7.1,1,0.99304,9.6,1,1,1
white,2,7.1,1.4,0.9932,9.9,1,1,1
white,2,7.1,1.2,0.9924,9.9,1,1,1
white,2,7.2,10.8,0.9976,8.6,1,1,1
white,2,7.2,10.4,0.9976,8.7,1,1,1
white,2,7.2,12.5,0.9981,8.7,1,1,1
white,2,7.2,14.4,0.9986,9,1,1,1
white,2,7.2,14.4,0.9986,9,1,1,1
white,2,7.2,14.3,0.9979,9,1,1,1
white,2,7.2,11.4,0.99773,9,1,1,1
white,2,7.2,10,0.9981,9,1,1,1
white,2,7.2,14.2,0.9979,9,1,1,1
white,2,7.2,14.2,0.9979,9,1,1,1
white,2,7.2,8.3,0.9964,9.2,1,1,1
white,2,7.2,16.2,0.9987,9.2,1,1,1
white,2,7.2,1.3,0.99304,9.2,1,1,1
white,2,7.2,1.1,0.9929,9.3,1,1,1
white,2,7.2,4.5,0.9949,9.4,1,1,1
white,2,7.2,10.4,0.99681,9.4,1,1,1
white,2,7.2,8.5,0.9956,9.9,1,1,1
white,2,7.2,6.7,0.995,9.9,1,1,1
white,2,7.3,17.95,0.9999,8.6,1,1,1
white,2,7.3,13.5,0.9982,8.7,1,1,1
white,2,7.3,13.9,0.99807,8.8,1,1,1
white,2,7.3,13.9,0.99807,8.8,1,1,1
white,2,7.3,13.9,0.99807,8.8,1,1,1
white,2,7.3,14.9,0.99902,8.9,1,1,1
white,2,7.3,13.1,0.9986,8.9,1,1,1
white,2,7.3,14.3,0.9978,9,1,1,1
white,2,7.3,17.3,1.0002,9,1,1,1
white,2,7.3,12.9,0.9984,9.1,1,1,1
white,2,7.3,12.9,0.9984,9.1,1,1,1
white,2,7.3,7.2,0.99587,9.2,1,1,1
white,2,7.3,19.9,1.00037,9.2,1,1,1
white,2,7.3,6.7,0.995,9.9,1,1,1
white,2,7.3,1.7,0.99286,9.9,1,1,1
white,2,7.3,1.4,0.99286,9.9,1,1,1
white,2,7.4,15.5,0.9984,8.7,1,1,1
white,2,7.4,15.5,0.9984,8.7,1,1,1
white,2,7.4,15.5,0.9984,8.7,1,1,1
white,2,7.4,13.7,0.99825,8.7,1,1,1
white,2,7.4,13.7,0.99825,8.7,1,1,1
white,2,7.4,12.8,0.99808,8.8,1,1,1
white,2,7.4,14,0.9979,8.9,1,1,1
white,2,7.4,11.5,0.998,9,1,1,1
white,2,7.4,12.1,0.9973,9,1,1,1
white,2,7.4,13.2,0.9976,9,1,1,1
white,2,7.4,13.2,0.9976,9,1,1,1
white,2,7.4,13.5,0.9975,9.1,1,1,1
white,2,7.4,12.8,0.9986,9.1,1,1,1
white,2,7.4,12.8,0.9986,9.1,1,1,1
white,2,7.4,16.95,0.9995,9.2,1,1,1
white,2,7.4,10.7,0.9954,9.7,1,1,1
white,2,7.4,9.1,0.99532,9.8,1,1,1
white,2,7.4,1.2,0.9926,9.9,1,1,1
white,2,7.4,1.6,0.99299,9.9,1,1,1
white,2,7.5,10.9,0.9978,8.7,1,1,1
white,2,7.5,12.1,0.99838,8.7,1,1,1
white,2,7.5,11,0.9978,8.8,1,1,1
white,2,7.5,18.35,1.0011,8.8,1,1,1
white,2,7.5,18.35,1.0011,8.8,1,1,1
white,2,7.5,19.45,1.001,8.8,1,1,1
white,2,7.5,8.1,0.9966,8.9,1,1,1
white,2,7.5,8.1,0.9966,8.9,1,1,1
white,2,7.5,1.3,0.9948,8.9,1,1,1
white,2,7.5,11.8,0.99814,8.9,1,1,1
white,2,7.5,9.6,0.99802,8.9,1,1,1
white,2,7.5,18.9,1,9,1,1,1
white,2,7.5,13.2,0.9982,9,1,1,1
white,2,7.5,1.2,0.9938,9.3,1,1,1
white,2,7.5,1.4,0.9944,9.4,1,1,1
white,2,7.5,1.8,0.9938,9.5,1,1,1
white,2,7.5,14.8,0.99898,9.7,1,1,1
white,2,7.5,1.8,0.9946,9.9,1,1,1
white,2,7.6,3.8,0.9958,8.9,1,1,1
white,2,7.6,14.2,0.999,8.9,1,1,1
white,2,7.6,18.05,0.9996,9.2,1,1,1
white,2,7.6,7.1,0.99652,9.2,1,1,1
white,2,7.6,4.5,0.9963,9.2,1,1,1
white,2,7.6,10.6,0.99815,9.3,1,1,1
white,2,7.6,10.4,0.99748,9.3,1,1,1
white,2,7.6,3.4,0.9944,9.4,1,1,1
white,2,7.6,1.9,0.9936,9.5,1,1,1
white,2,7.6,4.5,0.99427,9.5,1,1,1
white,2,7.6,4.6,0.99422,9.5,1,1,1
white,2,7.6,9.3,0.9966,9.6,1,1,1
white,2,7.6,9.3,0.9966,9.6,1,1,1
white,2,7.6,1.6,0.9944,9.6,1,1,1
white,2,7.6,8.6,0.9963,9.8,1,1,1
white,2,7.6,9.7,0.9965,9.8,1,1,1
white,2,7.7,11.1,0.9979,8.8,1,1,1
white,2,7.7,12,0.9982,8.9,1,1,1
white,2,7.7,11.8,0.99786,9,1,1,1
white,2,7.7,11,0.99815,9.2,1,1,1
white,2,7.8,16.85,0.9998,9,1,1,1
white,2,7.8,16.85,0.9998,9,1,1,1
white,2,7.9,12.9,0.99792,9.1,1,1,1
white,2,7.9,1.8,0.9954,9.2,1,1,1
white,2,7.9,14.2,0.9992,9.2,1,1,1
white,2,7.9,17.85,0.9998,9.3,1,1,1
white,2,7.9,10.3,0.9969,9.5,1,1,1
white,2,8,12.1,0.9993,9.2,1,1,1
white,2,8,1.2,0.9938,9.4,1,1,1
white,2,8,2,0.994,9.6,1,1,1
white,2,8,13.2,0.9983,9.7,1,1,1
white,2,8,9.6,0.99795,9.8,1,1,1
white,2,8.1,13.6,0.99886,8.7,1,1,1
white,2,8.2,5.4,0.9954,9.6,1,1,1
white,2,8.2,5.4,0.9954,9.6,1,1,1
white,2,8.3,9.2,0.9982,9.3,1,1,1
white,2,8.3,2.5,0.99404,9.5,1,1,1
white,2,8.4,5.4,0.9953,9.8,1,1,1
white,2,8.5,13.8,0.9981,9.9,1,1,1
white,2,8.6,1.4,0.99556,9.4,1,1,1
white,2,8.7,13.4,0.99975,8.8,1,1,1
white,2,8.9,1.6,0.9956,9.4,1,1,1
white,2,8.9,1.6,0.9946,9.7,1,1,1
white,2,8.9,1,0.9926,9.9,1,1,1
white,2,9,3.5,0.9944,9.8,1,1,1
white,2,9.2,2.4,0.9952,9.3,1,1,1
white,2,9.4,1.4,0.9954,9.1,1,1,1
white,2,9.4,1.6,0.99534,9.3,1,1,1
white,2,9.4,1.6,0.9942,9.5,1,1,1
white,2,9.8,2.8,0.9956,9.2,1,1,1
white,2,9.8,15.4,1.0004,9.5,1,1,1
white,2,9.9,2.4,0.9948,9.4,1,1,1
white,2,5.2,7,0.9944,9.7,1,1,1
white,2,5.3,6.9,0.9944,9.7,1,1,1
white,2,5.3,3.6,0.99278,9.8,1,1,1
white,2,5.5,2.5,0.9924,9.6,1,1,1
white,2,5.7,2.5,0.99276,9.9,1,1,1
white,2,5.7,5.5,0.99324,9.9,1,1,1
white,2,5.7,6.3,0.9936,9.9,1,1,1
white,2,5.7,1.9,0.9934,9.9,1,1,1
white,2,5.8,1.2,0.99288,9.55,1,1,1
white,2,5.8,4.4,0.9937,9.6,1,1,1
white,2,5.9,2.6,0.9948,9.2,1,1,1
white,2,6,15.9,0.9979,8.8,1,1,1
white,2,6,19.3,0.99911,9,1,1,1
white,2,6,19.3,0.99911,9,1,1,1
white,2,6,1.5,0.9932,9.2,1,1,1
white,2,6,0.8,0.9924,9.4,1,1,1
white,2,6,14.7,0.998365,9.4,1,1,1
white,2,6,1.5,0.9928,9.7,1,1,1
white,2,6,12.4,0.99622,9.7,1,1,1
white,2,6,5.6,0.99373,9.8,1,1,1
white,2,6,2.2,0.9928,9.8,1,1,1
white,2,6.1,10.6,0.99699,8.8,1,1,1
white,2,6.1,15,0.9978,9,1,1,1
white,2,6.1,1.8,0.9929,9,1,1,1
white,2,6.1,1.4,0.99309,9.6,1,1,1
white,2,6.1,6.4,0.9944,9.9,1,1,1
white,2,6.2,1.5,0.9939,9,1,1,1
white,2,6.2,20.8,1.00022,9,1,1,1
white,2,6.2,15.8,0.99804,9.2,1,1,1
white,2,6.2,1.2,0.9934,9.2,1,1,1
white,2,6.2,7.7,0.99771,9.2,1,1,1
white,2,6.2,4.8,0.99424,9.3,1,1,1
white,2,6.2,12,0.9974,9.3,1,1,1
white,2,6.2,2.8,0.9936,9.4,1,1,1
white,2,6.2,16.8,0.99882,9.4,1,1,1
white,2,6.2,11.2,0.99656,9.4,1,1,1
white,2,6.2,15,0.99767,9.6,1,1,1
white,2,6.2,8.3,0.9964,9.6,1,1,1
white,2,6.2,15.55,0.9982,9.6,1,1,1
white,2,6.2,4.4,0.994,9.8,1,1,1
white,2,6.2,12.4,0.99612,9.9,1,1,1
white,2,6.2,5.6,0.99425,9.9,1,1,1
white,2,6.3,16,0.99824,9.1,1,1,1
white,2,6.3,8.1,0.99596,9.2,1,1,1
white,2,6.3,3.4,0.99373,9.2,1,1,1
white,2,6.3,12.6,0.9979,9.3,1,1,1
white,2,6.3,7.6,0.99548,9.4,1,1,1
white,2,6.3,1.2,0.9934,9.4,1,1,1
white,2,6.3,7.6,0.99548,9.4,1,1,1
white,2,6.3,8.8,0.99803,9.4,1,1,1
white,2,6.3,11.2,0.99592,9.5,1,1,1
white,2,6.3,7.2,0.9958,9.7,1,1,1
white,2,6.3,12,0.9961,9.9,1,1,1
white,2,6.4,14.4,0.99955,8.8,1,1,1
white,2,6.4,1.1,0.99405,9.1,1,1,1
white,2,6.4,1.1,0.9939,9.1,1,1,1
white,2,6.4,15,0.99736,9.2,1,1,1
white,2,6.4,7.2,0.99604,9.2,1,1,1
white,2,6.4,1.1,0.99304,9.3,1,1,1
white,2,6.4,5.5,0.9951,9.3,1,1,1
white,2,6.4,10.7,0.9968,9.4,1,1,1
white,2,6.4,8.2,0.99538,9.5,1,1,1
white,2,6.4,2.4,0.9938,9.7,1,1,1
white,2,6.4,5.6,0.99441,9.8,1,1,1
white,2,6.4,10.7,0.99606,9.9,1,1,1
white,2,6.4,2.25,0.9937,9.9,1,1,1
white,2,6.5,18,1.00038,8.5,1,1,1
white,2,6.5,18.1,0.99941,8.8,1,1,1
white,2,6.5,9.8,0.9972,9,1,1,1
white,2,6.5,13,0.99708,9.3,1,1,1
white,2,6.5,1.4,0.9941,9.5,1,1,1
white,2,6.5,15.4,0.9978,9.6,1,1,1
white,2,6.5,8.3,0.99492,9.6,1,1,1
white,2,6.5,1.3,0.99298,9.7,1,1,1
white,2,6.6,10.4,0.99754,8.8,1,1,1
white,2,6.6,11.9,0.99851,8.9,1,1,1
white,2,6.6,11.4,0.99732,8.9,1,1,1
white,2,6.6,14.4,0.9991,8.9,1,1,1
white,2,6.6,14.9,0.99835,9,1,1,1
white,2,6.6,14.9,0.99835,9,1,1,1
white,2,6.6,14.4,0.998,9.1,1,1,1
white,2,6.6,9.2,0.99833,9.1,1,1,1
white,2,6.6,18.15,0.99904,9.2,1,1,1
white,2,6.6,1.3,0.99512,9.2,1,1,1
white,2,6.6,16.05,0.99822,9.2,1,1,1
white,2,6.6,10,0.99642,9.4,1,1,1
white,2,6.6,9.2,0.9976,9.4,1,1,1
white,2,6.6,9.7,0.99787,9.4,1,1,1
white,2,6.6,12.3,0.99676,9.4,1,1,1
white,2,6.6,4.9,0.9952,9.5,1,1,1
white,2,6.6,8.1,0.99494,9.533333333,1,1,1
white,2,6.6,11.4,0.99604,9.7,1,1,1
white,2,6.6,8.9,0.9954,9.8,1,1,1
white,2,6.7,14.8,0.99942,8.8,1,1,1
white,2,6.7,9.2,0.9968,9.1,1,1,1
white,2,6.7,16.4,0.99834,9.1,1,1,1
white,2,6.7,14.3,0.99869,9.1,1,1,1
white,2,6.7,8.9,0.9964,9.2,1,1,1
white,2,6.7,13.1,0.997,9.5,1,1,1
white,2,6.7,4,0.9956,9.5,1,1,1
white,2,6.7,7.5,0.99662,9.6,1,1,1
white,2,6.7,12.1,0.99794,9.7,1,1,1
white,2,6.7,9.4,0.9954,9.9,1,1,1
white,2,6.8,22,1.001,8.7,1,1,1
white,2,6.8,12.8,0.99808,9,1,1,1
white,2,6.8,13,0.9984,9,1,1,1
white,2,6.8,6.2,0.99858,9.2,1,1,1
white,2,6.8,16.1,0.9984,9.3,1,1,1
white,2,6.8,11.6,0.99775,9.3,1,1,1
white,2,6.8,7.45,0.99579,9.4,1,1,1
white,2,6.8,17.5,0.99784,9.5,1,1,1
white,2,6.8,8.2,0.99586,9.5,1,1,1
white,2,6.8,13.2,0.9972,9.6,1,1,1
white,2,6.9,19.25,0.99954,9.1,1,1,1
white,2,6.9,19.25,0.99954,9.1,1,1,1
white,2,6.9,11.2,0.9968,9.2,1,1,1
white,2,6.9,3.3,0.99428,9.3,1,1,1
white,2,6.9,8.9,0.996,9.3,1,1,1
white,2,6.9,6.2,0.99552,9.4,1,1,1
white,2,6.9,8.4,0.99604,9.4,1,1,1
white,2,6.9,13.65,0.99784,9.5,1,1,1
white,2,6.9,13.65,0.99784,9.5,1,1,1
white,2,6.9,15,0.9992,9.5,1,1,1
white,2,6.9,14,0.9979,9.6,1,1,1
white,2,6.9,12.5,0.9983,9.6,1,1,1
white,2,6.9,1.3,0.99362,9.9,1,1,1
white,2,7,14.9,0.9983,9.3,1,1,1
white,2,7,5.7,0.9954,9.4,1,1,1
white,2,7,16.7,0.99898,9.4,1,1,1
white,2,7,12.1,0.99718,9.5,1,1,1
white,2,7,10.7,0.9966,9.5,1,1,1
white,2,7.1,15.6,0.9996,9,1,1,1
white,2,7.1,16,0.99954,9,1,1,1
white,2,7.1,14.4,0.9986,9.1,1,1,1
white,2,7.1,14.4,0.9986,9.1,1,1,1
white,2,7.1,16.5,0.999,9.1,1,1,1
white,2,7.1,16.5,0.999,9.1,1,1,1
white,2,7.1,15.25,0.99946,9.1,1,1,1
white,2,7.1,14.5,0.99947,9.1,1,1,1
white,2,7.1,14.55,0.99945,9.1,1,1,1
white,2,7.1,7.8,0.99579,9.4,1,1,1
white,2,7.1,7.8,0.99579,9.4,1,1,1
white,2,7.1,13.7,0.9981,9.4,1,1,1
white,2,7.1,11.6,0.997,9.5,1,1,1
white,2,7.1,8.2,0.996,9.7,1,1,1
white,2,7.1,1.3,0.9926,9.9,1,1,1
white,2,7.2,18.75,1,8.9,1,1,1
white,2,7.2,9.5,0.9971,9.1,1,1,1
white,2,7.2,8.5,0.99626,9.2,1,1,1
white,2,7.2,1.5,0.9938,9.2,1,1,1
white,2,7.2,15.7,0.99922,9.4,1,1,1
white,2,7.2,15.7,0.99922,9.4,1,1,1
white,2,7.2,7.7,0.99582,9.5,1,1,1
white,2,7.2,11.9,0.9962,9.6,1,1,1
white,2,7.2,7.2,0.9955,9.7,1,1,1
white,2,7.3,13.7,0.9994,9,1,1,1
white,2,7.3,1.3,0.9948,9.1,1,1,1
white,2,7.3,1.4,0.9946,9.4,1,1,1
white,2,7.3,1.5,0.9946,9.4,1,1,1
white,2,7.3,12.7,0.998,9.6,1,1,1
white,2,7.4,16.6,1.0017,8.7,1,1,1
white,2,7.4,1.7,0.9955,8.9,1,1,1
white,2,7.4,17.95,1.0002,9.1,1,1,1
white,2,7.4,14.5,0.9986,9.2,1,1,1
white,2,7.4,14.5,0.9986,9.2,1,1,1
white,2,7.4,1.4,0.99335,9.3,1,1,1
white,2,7.4,14.1,0.99886,9.4,1,1,1
white,2,7.4,12.9,0.99831,9.4,1,1,1
white,2,7.4,10.4,0.9966,9.7,1,1,1
white,2,7.4,1.5,0.99496,9.8,1,1,1
white,2,7.4,11.8,0.99699,9.8,1,1,1
white,2,7.4,2.3,0.9934,9.9,1,1,1
white,2,7.5,13.1,0.99884,9.1,1,1,1
white,2,7.5,8.95,0.9968,9.3,1,1,1
white,2,7.5,8.7,0.99711,9.4,1,1,1
white,2,7.5,14.8,0.9982,9.5,1,1,1
white,2,7.5,14.8,0.9982,9.5,1,1,1
white,2,7.6,11.7,0.99776,9,1,1,1
white,2,7.6,13,0.9988,9.2,1,1,1
white,2,7.6,16.75,0.9999,9.2,1,1,1
white,2,7.6,16.75,0.9999,9.2,1,1,1
white,2,7.6,18.75,1.00014,9.3,1,1,1
white,2,7.6,13.9,0.9984,9.8,1,1,1
white,2,7.6,2.2,0.99445,9.8,1,1,1
white,2,7.7,9.2,0.9969,9.2,1,1,1
white,2,7.7,14.3,0.9991,9.2,1,1,1
white,2,7.7,10.7,0.9969,9.5,1,1,1
white,2,7.8,12.2,0.9984,8.8,1,1,1
white,2,7.8,12.2,0.998,8.9,1,1,1
white,2,7.8,13.7,0.99976,8.9,1,1,1
white,2,7.8,13.7,0.99976,8.9,1,1,1
white,2,7.8,9.5,0.99715,9.3,1,1,1
white,2,7.8,2.1,0.99434,9.8,1,1,1
white,2,7.9,10.6,0.9983,9.1,1,1,1
white,2,7.9,17,1.0004,9.3,1,1,1
white,2,7.9,11.4,0.99708,9.6,1,1,1
white,2,7.9,1.6,0.9948,9.6,1,1,1
white,2,7.9,6.2,0.9984,9.7,1,1,1
white,2,8,14.6,1.0003,8.6,1,1,1
white,2,8,19.1,1.00051,9.2,1,1,1
white,2,8,12.6,0.9988,9.3,1,1,1
white,2,8.1,16.65,1.0006,9.1,1,1,1
white,2,8.1,1.3,0.99232,9.8,1,1,1
white,2,8.2,13.9,0.99873,9.3,1,1,1
white,2,8.2,1.4,0.9958,9.9,1,1,1
white,2,8.3,17.5,1.00014,9.1,1,1,1
white,2,8.3,19.8,1.0012,9.2,1,1,1
white,2,8.3,7.8,0.9976,9.6,1,1,1
white,2,8.3,14.8,1.0002,9.7,1,1,1
white,2,8.4,11.8,1.0004,8.9,1,1,1
white,2,8.4,11.8,1.0004,8.9,1,1,1
white,2,8.5,15.2,1.0005,9,1,1,1
white,2,8.5,16.2,0.998,9.8,1,1,1
white,2,8.6,12.15,0.9983,9.3,1,1,1
white,2,8.8,15,1.0008,8.8,1,1,1
white,2,9.2,3.2,0.996,9.5,1,1,1
white,2,9.2,3.2,0.996,9.5,1,1,1
white,2,9.7,1.5,0.9958,9.5,1,1,1
white,2,10.3,1.4,0.9939,9.6,1,2,1
white,2,10.2,6.2,0.9968,9.9,1,2,1
white,2,10.3,2.2,0.998,9.7,1,2,1
white,2,10.7,8.2,0.998,9.5,1,2,1
